Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1990","1990","ha","5497","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1991","1991","ha","5569","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1992","1992","ha","4406","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1993","1993","ha","7408","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1994","1994","ha","6979","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1995","1995","ha","7285","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1996","1996","ha","6785","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1997","1997","ha","7292","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1998","1998","ha","7293","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","1999","1999","ha","7736","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2000","2000","ha","7669","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2001","2001","ha","9061","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2002","2002","ha","10888","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2003","2003","ha","12300","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2004","2004","ha","12300","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2005","2005","ha","15838","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2006","2006","ha","16000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2007","2007","ha","21000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2008","2008","ha","24709","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2009","2009","ha","34626","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2010","2010","ha","44986","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2011","2011","ha","56537","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2012","2012","ha","45536","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2013","2013","ha","43614","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2014","2014","ha","37195","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","125","Cassava","2015","2015","ha","36234","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1990","1990","ha","5000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1991","1991","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1992","1992","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1993","1993","ha","4800","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1994","1994","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1995","1995","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1996","1996","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1997","1997","ha","4200","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1998","1998","ha","4200","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","1999","1999","ha","4200","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2000","2000","ha","4800","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2001","2001","ha","6000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2002","2002","ha","7000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2003","2003","ha","8000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2004","2004","ha","9000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2005","2005","ha","11000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2006","2006","ha","13000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2007","2007","ha","15000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2008","2008","ha","17000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2009","2009","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2010","2010","ha","17500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2011","2011","ha","15500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2012","2012","ha","15000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2013","2013","ha","14800","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2014","2014","ha","13872","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","265","Castor oil seed","2015","2015","ha","15794","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1990","1990","ha","38050","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1991","1991","ha","36726","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1992","1992","ha","33537","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1993","1993","ha","33215","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1994","1994","ha","34976","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1995","1995","ha","33000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1996","1996","ha","33000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1997","1997","ha","36000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1998","1998","ha","39000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","1999","1999","ha","41000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2000","2000","ha","41000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2001","2001","ha","38000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2002","2002","ha","35000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2003","2003","ha","29000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2004","2004","ha","29000","*","Unofficial figure"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2005","2005","ha","29000","*","Unofficial figure"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2006","2006","ha","33000","*","Unofficial figure"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2007","2007","ha","33000","*","Unofficial figure"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2008","2008","ha","27000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2009","2009","ha","20471","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2010","2010","ha","20110","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2011","2011","ha","16138","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2012","2012","ha","16338","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2013","2013","ha","19380","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2014","2014","ha","20931","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","108","Cereals nes","2015","2015","ha","17420","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","191","Chick peas","1990","1990","ha","134425","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","191","Chick peas","1991","1991","ha","166326","","Official data"
